T,Salt,Cs,fs,Cp,Gamma,Eta,Eta_pred,Eta_abs_err
25,MgCl2,1000,0.75,3.0,27.8,3.3665,3.3703801171563135,0.003880117156313645
25,MgCl2,1000,0.75,3.0,35.9,3.303,3.3031081791195125,0.00010817911951255255
25,MgCl2,1000,0.75,3.0,46.4,3.237,3.244434767281209,0.007434767281208732
25,MgCl2,1000,0.75,3.0,59.9,3.2212,3.216182304128782,0.005017695871218031
25,MgCl2,1000,0.75,3.0,77.4,3.168,3.1797444543974644,0.011744454397464299
25,MgCl2,1000,0.75,3.0,100.0,3.1848,3.1771967778723766,0.007603222127623432
25,MgCl2,1000,0.75,6.0,1.0,8.7191,8.626206335675437,0.0928936643245617
25,MgCl2,1000,0.75,6.0,1.29,8.2071,8.279179756613399,0.07207975661339816
25,MgCl2,1000,0.75,6.0,1.67,8.248,8.267587098828635,0.01958709882863552
25,MgCl2,1000,0.75,6.0,2.15,8.3565,8.33469371943752,0.021806280562479685
25,MgCl2,1000,0.75,6.0,2.78,8.157,8.14800855957728,0.008991440422720487
25,MgCl2,1000,0.75,6.0,3.59,8.0479,8.050645099202672,0.0027450992026718524
25,MgCl2,1000,0.75,6.0,4.64,7.9699,7.946416828437047,0.023483171562952876
25,MgCl2,1000,0.75,6.0,5.99,7.7625,7.76390894998073,0.0014089499807301564
25,MgCl2,1000,0.75,6.0,7.74,7.5295,7.5390739203612505,0.00957392036125082
25,MgCl2,1000,0.75,6.0,10.0,7.3182,7.319785533237028,0.0015855332370282582
25,MgCl2,1000,0.75,6.0,12.9,7.0805,7.084270360621917,0.00377036062191749
25,MgCl2,1000,0.75,6.0,16.7,6.8192,6.836816117908199,0.017616117908199058
25,MgCl2,1000,0.75,6.0,21.5,6.5937,6.592021447632982,0.0016785523670179714
25,MgCl2,1000,0.75,6.0,27.8,6.313,6.312499280149968,0.00050071985003175
25,MgCl2,1000,0.75,6.0,35.9,6.0784,6.074783361860993,0.0036166381390074775
25,MgCl2,1000,0.75,6.0,46.4,5.8421,5.8387930223785105,0.003306977621489793
25,MgCl2,1000,0.75,6.0,59.9,5.6578,5.645686406179527,0.012113593820473056
25,MgCl2,1000,0.75,6.0,77.4,5.4778,5.468107343760915,0.00969265623908555
25,MgCl2,1000,0.75,6.0,100.0,5.2979,5.310427264458763,0.012527264458762843
25,MgCl2,1000,0.75,5.0,1.0,6.5903,6.606014242000048,0.015714242000047562
25,MgCl2,1000,0.75,5.0,1.29,6.7699,6.647521945136812,0.12237805486318809
25,MgCl2,1000,0.75,5.0,1.67,6.3187,6.373810873817047,0.05511087381704716
25,MgCl2,1000,0.75,5.0,2.15,6.3382,6.351294444015121,0.013094444015121276
25,MgCl2,1000,0.75,5.0,2.78,6.4609,6.414038176640978,0.04686182335902167
25,MgCl2,1000,0.75,5.0,3.59,6.2216,6.250821672117886,0.0292216721178864
25,MgCl2,1000,0.75,5.0,4.64,6.2397,6.216316953552693,0.023383046447307265
25,MgCl2,1000,0.75,5.0,5.99,6.0514,6.069031885646736,0.017631885646736123
25,MgCl2,1000,0.75,5.0,7.74,5.9669,5.963080657176398,0.0038193428236015237
25,MgCl2,1000,0.75,5.0,10.0,5.8388,5.829394240025304,0.009405759974695727
25,MgCl2,1000,0.75,5.0,12.9,5.675,5.6676124182148,0.007387581785200048
25,MgCl2,1000,0.75,5.0,16.7,5.4787,5.482986035472867,0.004286035472866878
25,MgCl2,1000,0.75,5.0,21.5,5.2914,5.300396681813092,0.008996681813091989
25,MgCl2,1000,0.75,5.0,27.8,5.1277,5.135637554707586,0.007937554707585726
25,MgCl2,1000,0.75,5.0,35.9,4.9672,4.969165833353875,0.001965833353875013
25,MgCl2,1000,0.75,5.0,46.4,4.8286,4.821624928387052,0.0069750716129481916
25,MgCl2,1000,0.75,5.0,59.9,4.6612,4.666007863406069,0.0048078634060688685
25,MgCl2,1000,0.75,5.0,77.4,4.5733,4.567228390076522,0.006071609923477439
25,MgCl2,1000,0.75,5.0,100.0,4.4758,4.468519730015678,0.007280269984321741
25,MgCl2,1000,0.75,8.0,1.0,12.348,12.251288927041546,0.09671107295845438
25,MgCl2,1000,0.75,8.0,1.29,12.442,12.335500414459098,0.10649958554090233
25,MgCl2,1000,0.75,8.0,1.67,11.842,11.917354939663776,0.07535493966377516
25,MgCl2,1000,0.75,8.0,2.15,11.794,11.851283352946428,0.05728335294642761
25,MgCl2,1000,0.75,8.0,2.78,11.782,11.68985552932569,0.09214447067430953
25,MgCl2,1000,0.75,8.0,3.59,11.402,11.43093835632177,0.028938356321770442
25,MgCl2,1000,0.75,8.0,4.64,11.224,11.181707580403824,0.042292419596176245
25,MgCl2,1000,0.75,8.0,5.99,10.803,10.812070930038756,0.00907093003875481
25,MgCl2,1000,0.75,8.0,7.74,10.475,10.478511037246225,0.003511037246225257
25,MgCl2,1000,0.75,8.0,10.0,10.101,10.0961151650342,0.004884834965800167
25,MgCl2,1000,0.75,8.0,12.9,9.6859,9.686573263374257,0.0006732633742565497
25,MgCl2,1000,0.75,8.0,16.7,9.2248,9.233105615658129,0.008305615658128929
25,MgCl2,1000,0.75,8.0,21.5,8.7926,8.802634448196352,0.01003444819635213
25,MgCl2,1000,0.75,8.0,27.8,8.377,8.377996156282979,0.0009961562829783333
25,MgCl2,1000,0.75,8.0,35.9,7.966,7.963790391768096,0.002209608231904525
25,MgCl2,1000,0.75,8.0,46.4,7.5872,7.574756627703385,0.012443372296615074
25,MgCl2,1000,0.75,8.0,59.9,7.1953,7.1938863832973245,0.0014136167026750357
25,MgCl2,1000,0.75,8.0,77.4,6.8954,6.872857532180496,0.02254246781950453
25,MgCl2,1000,0.75,8.0,100.0,6.6003,6.601639588308525,0.001339588308525208
25,MgCl2,1000,0.75,20.0,0.1,89.448,89.45689769196527,0.00889769196527368
25,MgCl2,1000,0.75,20.0,0.129,89.02,89.12505387112739,0.10505387112739584
25,MgCl2,1000,0.75,20.0,0.167,85.911,86.36282208513863,0.4518220851386303
25,MgCl2,1000,0.75,20.0,0.215,84.38,84.76639062052406,0.38639062052406814
25,MgCl2,1000,0.75,20.0,0.278,83.822,84.08074029909324,0.25874029909323326
25,MgCl2,1000,0.75,20.0,0.359,83.63,83.57498528142891,0.055014718571086973
25,MgCl2,1000,0.75,20.0,0.464,82.255,82.38877758477939,0.13377758477939494
25,MgCl2,1000,0.75,20.0,0.599,81.174,80.94387908713728,0.23012091286273062
25,MgCl2,1000,0.75,20.0,0.774,78.682,78.63107588507532,0.050924114924683295
25,MgCl2,1000,0.75,20.0,1.0,76.421,76.38741819780131,0.033581802198696664
25,MgCl2,1000,0.75,20.0,1.29,73.517,73.34302878449236,0.17397121550763472
25,MgCl2,1000,0.75,20.0,1.67,70.136,69.98119238997721,0.15480761002278598
25,MgCl2,1000,0.75,20.0,2.15,65.912,66.0029437503046,0.09094375030458934
25,MgCl2,1000,0.75,20.0,2.78,62.079,62.03310582345982,0.045894176540180354
25,MgCl2,1000,0.75,20.0,3.59,58.188,58.00739679646943,0.18060320353057335
25,MgCl2,1000,0.75,20.0,4.64,53.83,54.117566782007856,0.28756678200785757
25,MgCl2,1000,0.75,20.0,5.99,49.877,49.97329150909407,0.09629150909406547
25,MgCl2,1000,0.75,20.0,7.74,45.779,45.935556061214804,0.15655606121480048
25,MgCl2,1000,0.75,20.0,10.0,42.0,42.02515265864279,0.025152658642788595
25,MgCl2,1000,0.75,20.0,12.9,38.353,38.409641339265654,0.056641339265652846
25,MgCl2,1000,0.75,20.0,16.7,34.907,35.0261230976564,0.11912309765640572
25,MgCl2,1000,0.75,20.0,21.5,31.659,31.666405815231894,0.007405815231894763
25,MgCl2,1000,0.75,20.0,27.8,28.71,28.571978964849034,0.13802103515096675
25,MgCl2,1000,0.75,20.0,35.9,25.992,25.208761941679523,0.7832380583204781
25,MgCl2,1000,0.75,20.0,46.4,23.535,23.36839064246781,0.16660935753219164
25,MgCl2,1000,0.75,20.0,59.9,21.302,21.219510676208582,0.08248932379141749
25,MgCl2,1000,0.75,20.0,77.4,19.322,19.275945163282337,0.046054836717662084
25,MgCl2,1000,0.75,20.0,100.0,17.555,17.537666032106426,0.017333967893573998
25,MgCl2,1000,0.75,15.0,0.1,42.062,42.199620984076184,0.13762098407618595
25,MgCl2,1000,0.75,15.0,0.129,42.228,42.47265739391519,0.24465739391519037
25,MgCl2,1000,0.75,15.0,0.167,42.621,42.67585894359928,0.05485894359927812
25,MgCl2,1000,0.75,15.0,0.215,43.331,43.23047141025415,0.10052858974585632
25,MgCl2,1000,0.75,15.0,0.278,43.894,43.56799742923285,0.32600257076715167
25,MgCl2,1000,0.75,15.0,0.359,43.538,43.488224581851355,0.04977541814864139
25,MgCl2,1000,0.75,15.0,0.464,42.895,42.83363998325696,0.06136001674304481
25,MgCl2,1000,0.75,15.0,0.599,42.608,42.29153960000522,0.3164603999947744
25,MgCl2,1000,0.75,15.0,0.774,41.542,41.519230896195566,0.02276910380443553
25,MgCl2,1000,0.75,15.0,1.0,39.954,40.223085080543974,0.26908508054397373
25,MgCl2,1000,0.75,15.0,1.29,39.109,39.1834066913419,0.07440669134189903
25,MgCl2,1000,0.75,15.0,1.67,38.114,38.170940594866096,0.05694059486609859
25,MgCl2,1000,0.75,15.0,2.15,37.004,36.98055830901689,0.023441690983105445
25,MgCl2,1000,0.75,15.0,2.78,35.384,35.45568795055067,0.07168795055066823
25,MgCl2,1000,0.75,15.0,3.59,33.527,33.65122585877561,0.12422585877560977
25,MgCl2,1000,0.75,15.0,4.64,31.915,31.890155347519116,0.02484465248088341
25,MgCl2,1000,0.75,15.0,5.99,29.911,30.0268434037425,0.11584340374249891
25,MgCl2,1000,0.75,15.0,7.74,28.145,28.181152408406792,0.03615240840679235
25,MgCl2,1000,0.75,15.0,10.0,26.194,26.17016895505525,0.023831044944749635
25,MgCl2,1000,0.75,15.0,12.9,24.318,24.320445177348887,0.0024451773488856077
25,MgCl2,1000,0.75,15.0,16.7,22.522,22.49852349874185,0.023476501258148375
25,MgCl2,1000,0.75,15.0,21.5,20.846,20.816683094306946,0.02931690569305445
25,MgCl2,1000,0.75,15.0,27.8,19.199,19.177845544308685,0.021154455691316798
25,MgCl2,1000,0.75,15.0,35.9,17.676,17.64691617580214,0.029083824197858377
25,MgCl2,1000,0.75,15.0,46.4,16.248,16.21384132427955,0.034158675720451726
25,MgCl2,1000,0.75,15.0,59.9,14.951,14.787177814933168,0.16382218506683266
25,MgCl2,1000,0.75,15.0,77.4,13.75,13.768066292343988,0.018066292343988266
25,MgCl2,1000,0.75,15.0,100.0,12.724,12.742340032107796,0.01834003210779578
25,MgCl2,1000,0.75,12.0,0.1,22.327,23.43848179508582,1.111481795085819
25,MgCl2,1000,0.75,12.0,0.129,26.133,25.488163569764296,0.6448364302357028
25,MgCl2,1000,0.75,12.0,0.167,25.056,25.33092851219059,0.2749285121905878
25,MgCl2,1000,0.75,12.0,0.215,25.856,25.78855662609305,0.06744337390695065
25,MgCl2,1000,0.75,12.0,0.278,26.509,26.254276853573135,0.25472314642686555
25,MgCl2,1000,0.75,12.0,0.359,26.738,26.640008705887052,0.09799129411294771
25,MgCl2,1000,0.75,12.0,0.464,26.39,26.43894485416075,0.04894485416074801
25,MgCl2,1000,0.75,12.0,0.599,26.671,26.44922892427952,0.22177107572047916
25,MgCl2,1000,0.75,12.0,0.774,26.209,26.16154016067983,0.04745983932016884
25,MgCl2,1000,0.75,12.0,1.0,25.169,25.387771460384265,0.21877146038426432
25,MgCl2,1000,0.75,12.0,1.29,24.938,24.940390453080454,0.002390453080455046
25,MgCl2,1000,0.75,12.0,1.67,24.49,24.612172569293744,0.12217256929374543
25,MgCl2,1000,0.75,12.0,2.15,24.102,24.16471445003275,0.06271445003275034
25,MgCl2,1000,0.75,12.0,2.78,23.345,23.40226412587876,0.05726412587875984
25,MgCl2,1000,0.75,12.0,3.59,22.39,22.443696640494046,0.053696640494045766
25,MgCl2,1000,0.75,12.0,4.64,21.543,21.51909716353209,0.023902836467907917
25,MgCl2,1000,0.75,12.0,5.99,20.468,20.466294430288162,0.0017055697118379953
25,MgCl2,1000,0.75,12.0,7.74,19.503,19.4467667010598,0.05623329894019946
25,MgCl2,1000,0.75,12.0,10.0,18.383,18.34581560019239,0.03718439980760735
25,MgCl2,1000,0.75,12.0,12.9,17.28,17.25233049458249,0.02766950541751001
25,MgCl2,1000,0.75,12.0,16.7,16.212,16.196054874759557,0.015945125240442337
25,MgCl2,1000,0.75,12.0,21.5,15.192,15.173849933629231,0.01815006637076877
25,MgCl2,1000,0.75,12.0,27.8,14.173,14.174151917883874,0.0011519178838739208
25,MgCl2,1000,0.75,12.0,35.9,13.208,13.199892562878382,0.008107437121617878
25,MgCl2,1000,0.75,12.0,46.4,12.283,12.28218337774125,0.0008166222587497884
25,MgCl2,1000,0.75,12.0,59.9,11.448,11.459359088395775,0.011359088395774819
25,MgCl2,1000,0.75,12.0,77.4,10.662,10.681934199576007,0.019934199576006506
25,MgCl2,1000,0.75,12.0,100.0,9.9978,10.004528253164116,0.0067282531641161825
25,MgCl2,1000,0.75,7.0,1.0,10.535,10.480662077706889,0.05433792229311152
25,MgCl2,1000,0.75,7.0,1.29,10.523,10.474469037405507,0.04853096259449252
25,MgCl2,1000,0.75,7.0,1.67,10.487,10.475194727461256,0.011805272538744305
25,MgCl2,1000,0.75,7.0,2.15,10.631,10.565656334084009,0.06534366591599117
25,MgCl2,1000,0.75,7.0,2.78,10.231,10.21898498360754,0.012015016392460609
25,MgCl2,1000,0.75,7.0,3.59,10.12,10.124924691594869,0.0049246915948693015
25,MgCl2,1000,0.75,7.0,4.64,9.8647,9.877536416631697,0.0128364166316981
25,MgCl2,1000,0.75,7.0,5.99,9.6881,9.672826693203197,0.01527330679680361
25,MgCl2,1000,0.75,7.0,7.74,9.3378,9.342469670253147,0.004669670253147018
25,MgCl2,1000,0.75,7.0,10.0,9.0011,9.009860870908295,0.00876087090829536
25,MgCl2,1000,0.75,7.0,12.9,8.6599,8.659734527604149,0.00016547239585129603
25,MgCl2,1000,0.75,7.0,16.7,8.3137,8.306178607256035,0.0075213927439659045
25,MgCl2,1000,0.75,7.0,21.5,7.978,7.971583052114199,0.006416947885800717
25,MgCl2,1000,0.75,7.0,27.8,7.6008,7.599255211065222,0.0015447889347779409
25,MgCl2,1000,0.75,7.0,35.9,7.2539,7.256703927250329,0.0028039272503290746
25,MgCl2,1000,0.75,7.0,46.4,6.9202,6.926055247262663,0.005855247262662289
25,MgCl2,1000,0.75,7.0,59.9,6.6498,6.65080796809014,0.0010079680901400323
25,MgCl2,1000,0.75,7.0,77.4,6.3647,6.316959929121559,0.04774007087844101
25,MgCl2,1000,0.75,7.0,100.0,6.128,6.113194106401615,0.014805893598385467
25,MgCl2,1000,0.75,18.0,0.1,66.24,66.9820155619243,0.7420155619243047
25,MgCl2,1000,0.75,18.0,0.129,67.349,67.5874374471399,0.23843744713990134
25,MgCl2,1000,0.75,18.0,0.167,68.255,68.03850835184292,0.21649164815707422
25,MgCl2,1000,0.75,18.0,0.215,68.394,68.15590645074353,0.23809354925647597
25,MgCl2,1000,0.75,18.0,0.278,68.322,68.1307427856324,0.1912572143675959
25,MgCl2,1000,0.75,18.0,0.359,68.993,68.56403157621642,0.4289684237835729
25,MgCl2,1000,0.75,18.0,0.464,67.787,67.85460825545786,0.06760825545785565
25,MgCl2,1000,0.75,18.0,0.599,67.099,67.09801431130276,0.0009856886972414713
25,MgCl2,1000,0.75,18.0,0.774,65.907,65.5724175914669,0.3345824085330946
25,MgCl2,1000,0.75,18.0,1.0,64.096,64.0937666430947,0.00223335690530746
25,MgCl2,1000,0.75,18.0,1.29,61.862,61.79552185475528,0.06647814524472295
25,MgCl2,1000,0.75,18.0,1.67,58.71,58.985161141593025,0.2751611415930242
25,MgCl2,1000,0.75,18.0,2.15,55.998,56.10115993751538,0.10315993751538599
25,MgCl2,1000,0.75,18.0,2.78,53.083,53.178660130124165,0.09566013012416619
25,MgCl2,1000,0.75,18.0,3.59,49.919,49.830091991602494,0.08890800839750312
25,MgCl2,1000,0.75,18.0,4.64,46.487,46.47285395688304,0.014146043116959106
25,MgCl2,1000,0.75,18.0,5.99,43.329,43.275349570747075,0.053650429252925846
25,MgCl2,1000,0.75,18.0,7.74,39.987,39.9086326575265,0.07836734247349852
25,MgCl2,1000,0.75,18.0,10.0,36.822,36.82903592579619,0.00703592579618828
25,MgCl2,1000,0.75,18.0,12.9,33.82,33.75588735114529,0.06411264885471013
25,MgCl2,1000,0.75,18.0,16.7,30.932,31.081141780416697,0.14914178041669857
25,MgCl2,1000,0.75,18.0,21.5,28.191,28.172206068401756,0.018793931598242608
25,MgCl2,1000,0.75,18.0,27.8,25.715,25.538275500572297,0.17672449942770285
25,MgCl2,1000,0.75,18.0,35.9,23.377,23.356153863123932,0.020846136876066623
25,MgCl2,1000,0.75,18.0,46.4,21.243,21.254554351416342,0.011554351416343422
25,MgCl2,1000,0.75,18.0,59.9,19.339,19.37227708279013,0.033277082790132084
25,MgCl2,1000,0.75,18.0,77.4,17.616,17.67504841958602,0.05904841958601992
25,MgCl2,1000,0.75,18.0,100.0,16.048,16.163482311902314,0.11548231190231562
25,MgCl2,1000,0.2,1.5,1.0,2.2769,1.9812117240166967,0.2956882759833033
25,MgCl2,1000,0.2,1.5,1.29,1.3951,1.593207431718507,0.19810743171850698
25,MgCl2,1000,0.2,1.5,1.67,1.6498,1.648314103919238,0.0014858960807619948
25,MgCl2,1000,0.2,1.5,2.15,1.9602,1.8666796650754602,0.0935203349245397
25,MgCl2,1000,0.2,1.5,2.78,1.7261,1.7598587726215833,0.03375877262158333
25,MgCl2,1000,0.2,1.5,3.59,1.803,1.7930164421527612,0.0099835578472387
25,MgCl2,1000,0.2,1.5,4.64,1.8149,1.8122191679184507,0.0026808320815492337
25,MgCl2,1000,0.2,1.5,5.99,1.8462,1.8234162600561266,0.022783739943873504
25,MgCl2,1000,0.2,1.5,7.74,1.7525,1.7709703833879078,0.01847038338790785
25,MgCl2,1000,0.2,1.5,10.0,1.7632,1.7708892935867593,0.007689293586759183
25,MgCl2,1000,0.2,1.5,12.9,1.7806,1.781614111252435,0.0010141112524351126
25,MgCl2,1000,0.2,1.5,16.7,1.7902,1.785524663585921,0.004675336414079023
25,MgCl2,1000,0.2,1.5,21.5,1.8429,1.8275252072512986,0.01537479274870135
25,MgCl2,1000,0.2,1.5,27.8,1.8201,1.8261972180773602,0.006097218077360189
25,MgCl2,1000,0.2,1.5,35.9,1.8428,1.8426532760787335,0.00014672392126646727
25,MgCl2,1000,0.2,1.5,46.4,1.8568,1.8616866665715022,0.004886666571502163
25,MgCl2,1000,0.2,1.5,59.9,1.9029,1.9024454629530945,0.0004545370469055676
25,MgCl2,1000,0.2,1.5,77.4,1.9251,1.9254206236876001,0.00032062368760010784
25,MgCl2,1000,0.2,1.5,100.0,1.9283,1.9360886159400503,0.007788615940050425
25,MgCl2,1000,0.2,3.0,1.0,1.6562,1.8238401887257798,0.1676401887257799
25,MgCl2,1000,0.2,3.0,1.29,2.2312,2.1401540998447692,0.09104590015523062
25,MgCl2,1000,0.2,3.0,1.67,2.5273,2.3940194892499176,0.1332805107500823
25,MgCl2,1000,0.2,3.0,2.15,2.3938,2.3466450111869785,0.0471549888130216
25,MgCl2,1000,0.2,3.0,2.78,2.2353,2.2636324676663295,0.028332467666329464
25,MgCl2,1000,0.2,3.0,3.59,2.4618,2.3940119562898885,0.06778804371011171
25,MgCl2,1000,0.2,3.0,4.64,2.2213,2.2813113536194165,0.060011353619416674
25,MgCl2,1000,0.2,3.0,5.99,2.4041,2.3731510627040295,0.03094893729597059
25,MgCl2,1000,0.2,3.0,7.74,2.3626,2.3525455352105156,0.010054464789484463
25,MgCl2,1000,0.2,3.0,10.0,2.319,2.3335239317259546,0.014523931725954675
25,MgCl2,1000,0.2,3.0,12.9,2.3139,2.3229507993463097,0.009050799346309812
25,MgCl2,1000,0.2,3.0,16.7,2.3398,2.335485912883807,0.004314087116192855
25,MgCl2,1000,0.2,3.0,21.5,2.3182,2.326848625275338,0.008648625275338162
25,MgCl2,1000,0.2,3.0,27.8,2.3231,2.326444597227544,0.0033445972275436553
25,MgCl2,1000,0.2,3.0,35.9,2.3179,2.3225292004077316,0.004629200407731737
25,MgCl2,1000,0.2,3.0,46.4,2.3049,2.3132572492078536,0.008357249207853634
25,MgCl2,1000,0.2,3.0,59.9,2.3313,2.325860180741121,0.005439819258878931
25,MgCl2,1000,0.2,3.0,77.4,2.3132,2.322947482199897,0.00974748219989685
25,MgCl2,1000,0.2,3.0,100.0,2.3574,2.3668124750949215,0.00941247509492138
25,MgCl2,1000,0.2,7.0,1.0,3.6455,3.820557060641798,0.1750570606417976
25,MgCl2,1000,0.2,7.0,1.29,4.1404,4.140960808283171,0.0005608082831711769
25,MgCl2,1000,0.2,7.0,1.67,4.4725,4.364340167600881,0.10815983239911908
25,MgCl2,1000,0.2,7.0,2.15,4.3387,4.303835923765421,0.03486407623457932
25,MgCl2,1000,0.2,7.0,2.78,4.1489,4.1868498646997585,0.03794986469975825
25,MgCl2,1000,0.2,7.0,3.59,4.3896,4.317532119849834,0.07206788015016574
25,MgCl2,1000,0.2,7.0,4.64,4.1467,4.190738152514815,0.04403815251481458
25,MgCl2,1000,0.2,7.0,5.99,4.3036,4.270360174666941,0.03323982533305969
25,MgCl2,1000,0.2,7.0,7.74,4.2533,4.244841351271491,0.00845864872850921
25,MgCl2,1000,0.2,7.0,10.0,4.1772,4.191144100706661,0.013944100706661189
25,MgCl2,1000,0.2,7.0,12.9,4.1421,4.1511259617357865,0.009025961735786403
25,MgCl2,1000,0.2,7.0,16.7,4.1245,4.121907365960907,0.0025926340390931557
25,MgCl2,1000,0.2,7.0,21.5,4.0536,4.060626688565578,0.007026688565577643
25,MgCl2,1000,0.2,7.0,27.8,4.0015,4.000146673845685,0.0013533261543150488
25,MgCl2,1000,0.2,7.0,35.9,3.9346,3.9321487702079247,0.002451229792075349
25,MgCl2,1000,0.2,7.0,46.4,3.8577,3.861890488700691,0.004190488700690942
25,MgCl2,1000,0.2,7.0,59.9,3.8226,3.8122950559486353,0.010304944051364728
25,MgCl2,1000,0.2,7.0,77.4,3.7429,3.7490593845418396,0.006159384541839508
25,MgCl2,1000,0.2,7.0,100.0,3.7323,3.727258806664976,0.005041193335023841
25,MgCl2,1000,0.2,5.0,1.0,3.2353,3.289431869481568,0.05413186948156801
25,MgCl2,1000,0.2,5.0,1.29,3.5519,3.477829817054882,0.07407018294511802
25,MgCl2,1000,0.2,5.0,1.67,3.5317,3.4222800577447345,0.1094199422552653
25,MgCl2,1000,0.2,5.0,2.15,3.0417,3.1833943953058887,0.14169439530588868
25,MgCl2,1000,0.2,5.0,2.78,3.4046,3.339711075347074,0.06488892465292606
25,MgCl2,1000,0.2,5.0,3.59,3.2754,3.2952898479042423,0.01988984790424242
25,MgCl2,1000,0.2,5.0,4.64,3.3284,3.319435221622487,0.008964778377512861
25,MgCl2,1000,0.2,5.0,5.99,3.2299,3.26145933523919,0.031559335239189856
25,MgCl2,1000,0.2,5.0,7.74,3.3406,3.319588601492896,0.021011398507103873
25,MgCl2,1000,0.2,5.0,10.0,3.3175,3.3143131109797377,0.003186889020262207
25,MgCl2,1000,0.2,5.0,12.9,3.2922,3.2899903551822396,0.0022096448177602035
25,MgCl2,1000,0.2,5.0,16.7,3.2584,3.256679369005814,0.0017206309941859566
25,MgCl2,1000,0.2,5.0,21.5,3.1829,3.1999030927476126,0.01700309274761258
25,MgCl2,1000,0.2,5.0,27.8,3.1866,3.1853211822837273,0.0012788177162725844
25,MgCl2,1000,0.2,5.0,35.9,3.1483,3.1487075373364157,0.000407537336415853
25,MgCl2,1000,0.2,5.0,46.4,3.1264,3.121765985509776,0.004634014490223937
25,MgCl2,1000,0.2,5.0,59.9,3.0684,3.0768300494216265,0.008430049421626507
25,MgCl2,1000,0.2,5.0,77.4,3.0623,3.0626616194287695,0.0003616194287694441
25,MgCl2,1000,0.2,5.0,100.0,3.063,3.05357738421457,0.009422615785430022
25,MgCl2,1000,0.2,6.0,1.0,3.9772,3.9117328935358153,0.06546710646418452
25,MgCl2,1000,0.2,6.0,1.29,4.1224,4.005169482873379,0.1172305171266208
25,MgCl2,1000,0.2,6.0,1.67,3.5522,3.6706946075530253,0.11849460755302532
25,MgCl2,1000,0.2,6.0,2.15,3.5735,3.6441323370718686,0.07063233707186845
25,MgCl2,1000,0.2,6.0,2.78,3.8324,3.756447509258556,0.07595249074144395
25,MgCl2,1000,0.2,6.0,3.59,3.5352,3.612152936517737,0.07695293651773705
25,MgCl2,1000,0.2,6.0,4.64,3.7585,3.710410571712591,0.04808942828740914
25,MgCl2,1000,0.2,6.0,5.99,3.5873,3.6215173500943667,0.03421735009436677
25,MgCl2,1000,0.2,6.0,7.74,3.6761,3.6693939480942084,0.0067060519057915435
25,MgCl2,1000,0.2,6.0,10.0,3.6827,3.673254528587065,0.00944547141293528
25,MgCl2,1000,0.2,6.0,12.9,3.6516,3.640763885299937,0.010836114700063071
25,MgCl2,1000,0.2,6.0,16.7,3.578,3.5775803162820945,0.0004196837179053503
25,MgCl2,1000,0.2,6.0,21.5,3.5275,3.5346730422903554,0.007173042290355536
25,MgCl2,1000,0.2,6.0,27.8,3.4968,3.4982196185595256,0.0014196185595256594
25,MgCl2,1000,0.2,6.0,35.9,3.4579,3.4558123462094357,0.0020876537905643033
25,MgCl2,1000,0.2,6.0,46.4,3.4319,3.424416265347681,0.007483734652319107
25,MgCl2,1000,0.2,6.0,59.9,3.36,3.3682659159383936,0.008265915938393764
25,MgCl2,1000,0.2,6.0,77.4,3.352,3.354908160140998,0.0029081601409979285
25,MgCl2,1000,0.2,6.0,100.0,3.3248,3.337119387166959,0.012319387166958684
25,MgCl2,1000,0.2,8.0,1.0,4.3144,4.522838743044725,0.20843874304472543
25,MgCl2,1000,0.2,8.0,1.29,4.8222,4.764624565352674,0.057575434647325174
25,MgCl2,1000,0.2,8.0,1.67,5.0607,4.942847059361595,0.11785294063840457
25,MgCl2,1000,0.2,8.0,2.15,4.6761,4.7586131488080055,0.08251314880800553
25,MgCl2,1000,0.2,8.0,2.78,4.7635,4.759026372843699,0.004473627156301063
25,MgCl2,1000,0.2,8.0,3.59,4.9669,4.899615449900871,0.06728455009912881
25,MgCl2,1000,0.2,8.0,4.64,4.7477,4.785766532941798,0.03806653294179796
25,MgCl2,1000,0.2,8.0,5.99,4.8185,4.815298094132607,0.0032019058673933287
25,MgCl2,1000,0.2,8.0,7.74,4.8044,4.798653394390437,0.0057466056095636375
25,MgCl2,1000,0.2,8.0,10.0,4.7273,4.738968654131269,0.011668654131269385
25,MgCl2,1000,0.2,8.0,12.9,4.6689,4.6758116029315335,0.0069116029315337
25,MgCl2,1000,0.2,8.0,16.7,4.632,4.623672851129167,0.008327148870832524
