T,Salt,Cs,fs,Cp,Gamma,Eta_true,Eta_pred_DecisionTree,Eta_pred_RandomForest,Eta_pred_GBT,Eta_pred_XGBoost,Eta_pred_LinearRegression
25,CaCl2,1000,1.0,18.0,12.9,27.578,31.504320799415414,29.302148016670508,26.740928264134475,27.718952,20.039852224394988
25,CaCl2,1000,1.0,18.0,16.7,25.515,26.300614552512577,26.96979062636412,24.713116852322425,25.02035,19.785252673097087
25,CaCl2,1000,1.0,18.0,21.5,23.475,26.300614552512577,24.8079121031,22.835659310735664,23.373127,19.468271494219206
25,CaCl2,1000,1.0,18.0,27.8,21.655,22.047984785403358,22.635593556622606,21.430457659110424,20.80529,19.05992764085431
25,CaCl2,1000,1.0,18.0,35.9,19.901,22.047984785403358,21.40887844905304,19.214828198129634,19.386469,18.54747410737455
25,CaCl2,1000,1.0,18.0,46.4,18.295,20.192194349863925,19.147481945651457,17.626916601761625,18.121185,17.903634200790204
25,CaCl2,1000,1.0,18.0,59.9,16.811,18.353028498480327,17.822782710588257,15.983995794983567,16.874144,17.108571107170615
25,CaCl2,1000,1.0,18.0,77.4,15.471,16.712788508554574,16.1688829593825,15.242732491005624,15.913791,16.13025042644857
25,CaCl2,1000,1.0,18.0,100.0,14.238,15.229906070795495,15.487956831915845,14.165471003334059,15.514724,14.949128878032182
25,CaCl2,1000,1.0,15.0,0.1,267.5,231.6000173240859,191.01509774164526,124.3473736104263,121.827034,16.538389437594855
25,CaCl2,1000,1.0,15.0,0.129,223.82,231.6000173240859,183.88779876658205,116.75030891570363,111.9014,16.53677573668167
25,CaCl2,1000,1.0,15.0,0.167,155.76,125.06126184705411,128.1171374037985,101.6029805462119,93.14887,16.534661470368007
25,CaCl2,1000,1.0,15.0,0.215,117.7,125.06126184705411,107.27912170486306,96.148791105912,78.934715,16.5319912045548
25,CaCl2,1000,1.0,15.0,0.278,98.294,112.2359097035388,99.34242488963692,90.35631862170516,71.9319,16.52848713509628
25,CaCl2,1000,1.0,15.0,0.359,95.569,112.2359097035388,92.14975017807576,56.15806780609188,71.04566,16.523982994244722
25,CaCl2,1000,1.0,15.0,0.464,65.202,57.91426878296004,73.37567500471039,56.15806780609188,63.823433,16.51814611990021
25,CaCl2,1000,1.0,15.0,0.599,48.511,57.91426878296004,50.35843316116349,41.7401164688133,59.053154,16.510644596649215
25,CaCl2,1000,1.0,15.0,0.774,39.134,57.91426878296004,44.60633606346455,41.7401164688133,59.122036,16.500925469986953
25,CaCl2,1000,1.0,15.0,1.0,36.705,31.5028763334341,34.01844645936554,32.10270011557175,33.197857,16.488382376840878
25,CaCl2,1000,1.0,15.0,1.29,34.667,31.5028763334341,32.561960351564004,31.88970340050411,32.86411,16.47230122327253
25,CaCl2,1000,1.0,15.0,1.67,30.764,31.5028763334341,31.91564662192944,30.250752468638257,31.190964,16.451253104916553
25,CaCl2,1000,1.0,15.0,2.15,29.553,31.5028763334341,30.8149184765081,29.339515919457003,30.779577,16.424704446515204
25,CaCl2,1000,1.0,15.0,2.78,29.84,31.5028763334341,29.455167693063036,29.0304363876431,28.983213,16.38992433997363
25,CaCl2,1000,1.0,15.0,3.59,28.315,31.5028763334341,28.038336227815662,26.573103671161146,26.46309,16.345315256592126
25,CaCl2,1000,1.0,15.0,4.64,26.372,24.52172281100163,25.905379495520176,26.43467396794653,25.953632,16.287669324127606
25,CaCl2,1000,1.0,15.0,5.99,25.644,24.52172281100163,24.91932743409402,26.1579128554431,25.487242,16.21385175595289
25,CaCl2,1000,1.0,15.0,7.74,23.845,24.52172281100163,23.65706738072488,24.1332230305859,24.981707,16.1186600162961
25,CaCl2,1000,1.0,15.0,10.0,22.461,21.434824586156033,22.492593984601484,22.287952237062136,24.015697,15.996553123369338
25,CaCl2,1000,1.0,15.0,12.9,21.219,21.434824586156033,21.35360567643148,21.40261137101563,22.429697,15.841221357440999
25,CaCl2,1000,1.0,15.0,16.7,19.827,18.895368796158,19.96540863211669,20.24054277448326,21.184074,15.639963992643391
25,CaCl2,1000,1.0,15.0,21.5,18.422,18.895368796158,18.71233077722435,18.74594466502346,19.60723,15.389394828533764
25,CaCl2,1000,1.0,15.0,27.8,17.223,17.61179809455875,17.37900892702273,17.48320309417085,17.453117,15.066604755100522
25,CaCl2,1000,1.0,15.0,35.9,15.955,16.311808614199183,16.10016990017412,16.541998779211873,16.27611,14.661517443659495
25,CaCl2,1000,1.0,15.0,46.4,14.808,15.094481422361593,15.089423584962617,14.926412214664882,15.120055,14.152571052001917
25,CaCl2,1000,1.0,15.0,59.9,13.757,13.958901376384299,13.86931027984527,13.535192538980464,14.028363,13.524084857686187
25,CaCl2,1000,1.0,15.0,77.4,12.71,12.906703778318704,12.72831749888651,13.293153278821608,13.229975,12.75073611796771
25,CaCl2,1000,1.0,15.0,100.0,11.826,11.953973069927219,11.949792556527658,12.353675919008364,13.092455,11.817076144381137
25,CaCl2,1000,1.0,12.0,0.1,10.254,9.460407129311331,9.886721071030552,12.560559286432035,14.938963,13.073364266507891
25,CaCl2,1000,1.0,12.0,0.129,9.1785,9.460407129311331,9.638180837355556,11.87342579946894,13.721847,13.072088658629943
25,CaCl2,1000,1.0,12.0,0.167,8.1436,9.460407129311331,9.340065366490261,10.637016081099608,12.621537,13.070417360842496
25,CaCl2,1000,1.0,12.0,0.215,10.451,9.460407129311331,10.082803373709007,11.67607055624215,12.563658,13.06830655326984
25,CaCl2,1000,1.0,12.0,0.278,14.554,17.59555819267483,12.85754941806422,13.114729349382866,14.343711,13.065536635641566
25,CaCl2,1000,1.0,12.0,0.359,15.025,17.59555819267483,13.622096193508682,17.81147358771614,17.218056,13.061976175641378
25,CaCl2,1000,1.0,12.0,0.464,18.003,17.59555819267483,15.4840435585372,17.81147358771614,17.60449,13.057362208557613
25,CaCl2,1000,1.0,12.0,0.599,19.817,17.59555819267483,17.549748208907616,19.655456987086815,17.470158,13.051432359923677
25,CaCl2,1000,1.0,12.0,0.774,21.619,17.59555819267483,18.67980581652127,19.655456987086815,17.490536,13.043749526979907
25,CaCl2,1000,1.0,12.0,1.0,21.642,20.57544157472334,20.975146139186343,18.17346431491132,19.115452,13.033834388244903
25,CaCl2,1000,1.0,12.0,1.29,20.775,20.57544157472334,20.22589058439856,18.12305750975118,18.97837,13.021122462502802
25,CaCl2,1000,1.0,12.0,1.67,18.738,20.57544157472334,19.37233038740241,17.355297687249273,18.012163,13.004484220947859
25,CaCl2,1000,1.0,12.0,2.15,18.066,17.957148891228968,18.732834640407628,17.330906210552854,17.774595,12.983497879842673
25,CaCl2,1000,1.0,12.0,2.78,18.723,17.957148891228968,18.61167671730388,17.148332360589773,17.671589,12.956004694743736
25,CaCl2,1000,1.0,12.0,3.59,18.194,17.957148891228968,18.496918232279068,16.926230569876868,17.422829,12.920741841680453
25,CaCl2,1000,1.0,12.0,4.64,16.896,17.957148891228968,17.485346707572628,16.838055206421934,17.087412,12.875173542757816
25,CaCl2,1000,1.0,12.0,5.99,16.873,16.043102182790037,16.99985764498635,16.661767089648713,16.636545,12.81682179323243
25,CaCl2,1000,1.0,12.0,7.74,15.731,16.043102182790037,16.06479253633703,16.15797860616176,16.238295,12.741574061741302
25,CaCl2,1000,1.0,12.0,10.0,15.069,16.043102182790037,15.46998059081887,15.68342363844358,15.610381,12.64505028010546
25,CaCl2,1000,1.0,12.0,12.9,14.446,14.110554706815098,14.547313833040723,15.060433436430111,14.579469,12.522262703612368
25,CaCl2,1000,1.0,12.0,16.7,13.647,14.110554706815098,13.801209757580258,14.24271748377106,13.769806,12.363171587077431
25,CaCl2,1000,1.0,12.0,21.5,12.806,12.106443068273034,13.089805813500263,13.191009589274747,12.962974,12.165100186671712
25,CaCl2,1000,1.0,12.0,27.8,12.134,12.106443068273034,12.360370619685392,12.30245281246044,12.073959,11.909939173108151
25,CaCl2,1000,1.0,12.0,35.9,11.375,12.106443068273034,11.504918435158263,11.640153026242912,11.549167,11.589723350268084
25,CaCl2,1000,1.0,12.0,46.4,10.682,10.310940238127996,10.931987501464336,11.094172149482809,11.001918,11.187408385115601
25,CaCl2,1000,1.0,12.0,59.9,10.06,10.310940238127996,10.25623569026426,10.06013728847134,10.423681,10.690598887082896
25,CaCl2,1000,1.0,12.0,77.4,9.4783,9.10319013607161,9.463809374845914,9.814001266306123,9.830426,10.079277584151074
25,CaCl2,1000,1.0,12.0,100.0,8.9128,9.10319013607161,9.19158373897998,9.120682996723827,9.728241,9.341232505347405
25,CaCl2,1000,1.0,10.0,0.167,3.1848,6.198131756055087,5.992705069230245,6.3539882087281345,9.041809,11.174262967477981
25,CaCl2,1000,1.0,10.0,0.215,5.7559,6.971695640096947,6.210055040226271,7.499937432955763,9.000346,11.172458379434655
25,CaCl2,1000,1.0,10.0,0.278,7.1852,7.5664771741252554,7.339322674420196,8.424036930638108,10.102705,11.170090299891202
25,CaCl2,1000,1.0,10.0,0.359,11.407,14.026576571477545,10.425976456075523,12.500206554849546,12.1271925,11.167046363708533
25,CaCl2,1000,1.0,10.0,0.464,13.57,14.026576571477545,12.310464773246016,12.500206554849546,12.671013,11.163101755048082
25,CaCl2,1000,1.0,10.0,0.599,15.687,14.026576571477545,14.101908585038176,13.79432594718011,13.169533,11.158032162688208
25,CaCl2,1000,1.0,10.0,0.774,15.941,14.026576571477545,14.263559206109683,13.79432594718011,13.184895,11.151463895334622
25,CaCl2,1000,1.0,10.0,1.0,15.851,14.537950774195346,14.676151308812974,14.210311627173676,14.198982,11.142987167734791
25,CaCl2,1000,1.0,10.0,1.29,14.738,14.537950774195346,14.814527258586505,14.170897215202254,14.097157,11.13211938921298
25,CaCl2,1000,1.0,10.0,1.67,12.728,13.804699302236964,13.853507919291694,13.401059541154625,13.468598,11.117894894208838
25,CaCl2,1000,1.0,10.0,2.15,13.004,13.804699302236964,13.384156374187418,13.382225428516758,13.290957,11.099953088085867
25,CaCl2,1000,1.0,10.0,2.78,13.866,13.804699302236964,13.499923191137098,13.241249279440927,13.213934,11.076448400237915
25,CaCl2,1000,1.0,10.0,3.59,13.171,12.977609139575998,13.275825089317676,12.76418251181479,13.027924,11.046301207364552
25,CaCl2,1000,1.0,10.0,4.64,12.447,12.977609139575998,12.846155704679422,12.604155878049626,12.885643,11.007343602485951
25,CaCl2,1000,1.0,10.0,5.99,12.55,12.977609139575998,12.603065543402886,12.200343236214795,12.545645,10.957457070494822
25,CaCl2,1000,1.0,10.0,7.74,11.81,11.818045428775525,12.163551039614973,11.831451246312268,11.997512,10.893125694060954
25,CaCl2,1000,1.0,10.0,10.0,11.254,11.818045428775525,11.538533712929974,11.672502608130241,11.533584,10.810604831196574
25,CaCl2,1000,1.0,10.0,12.9,10.922,10.909011278435006,11.199333587962128,11.208837599425326,11.3913555,10.705630320360859
25,CaCl2,1000,1.0,10.0,16.7,10.407,10.909011278435006,10.654034808025802,11.023759731196542,10.758743,10.569618904437988
25,CaCl2,1000,1.0,10.0,21.5,9.8637,9.6063419175601,10.055565652481674,10.59751210879764,10.320715,10.400282160754424
25,CaCl2,1000,1.0,10.0,27.8,9.4618,9.6063419175601,9.652284567508085,10.058907126113818,9.887915,10.182137920529215
25,CaCl2,1000,1.0,10.0,35.9,8.9403,9.6063419175601,9.095372180308388,9.522160951917579,9.458136,9.908376516284994
25,CaCl2,1000,1.0,10.0,46.4,8.4644,8.421806780628536,8.676280486001984,9.197184577386071,9.009962,9.564426274127168
25,CaCl2,1000,1.0,10.0,59.9,8.0733,8.421806780628536,8.206808145724874,9.007250613428015,8.57732,9.139690030249463
25,CaCl2,1000,1.0,10.0,77.4,7.6814,7.473197601952473,7.693978356787228,8.732593005684187,8.430057,8.61705446261667
25,CaCl2,1000,1.0,10.0,100.0,7.2983,7.473197601952473,7.5180668038719975,8.41446670213466,8.342429,7.986079217930712
25,CaCl2,1000,1.0,9.0,1.0,10.588,11.599681013925418,11.17301592160146,12.674481837290509,12.259492,10.303062785516497
25,CaCl2,1000,1.0,9.0,1.19,11.075,11.599681013925418,11.289460437704797,12.639327277576001,12.1715765,10.2964781134167
25,CaCl2,1000,1.0,9.0,1.41,13.063,11.599681013925418,11.788718817535212,12.380087794403487,12.1715765,10.288859013475028
25,CaCl2,1000,1.0,9.0,1.67,11.456,11.599681013925418,11.617014717003535,11.952692538425014,11.628875,10.279861891027643
25,CaCl2,1000,1.0,9.0,1.98,11.308,11.599681013925418,11.57250258722285,11.930828269537754,11.628875,10.26914483467658
25,CaCl2,1000,1.0,9.0,2.35,12.276,11.599681013925418,11.577637127704559,11.888741131345558,11.475498,10.256368134216595
25,CaCl2,1000,1.0,9.0,2.78,10.831,11.07102175551205,11.328770190636126,11.810154337107202,11.408996,10.24153950734417
25,CaCl2,1000,1.0,9.0,3.3,11.793,11.07102175551205,11.264258619843094,11.384648251097813,11.408996,10.22363585118268
25,CaCl2,1000,1.0,9.0,3.91,10.833,11.07102175551205,11.044645923091037,11.295174712232354,11.248393,10.202673373643384
25,CaCl2,1000,1.0,9.0,4.64,10.943,11.07102175551205,10.93947525923179,11.241917062904815,11.125547,10.17764361844998
25,CaCl2,1000,1.0,9.0,5.5,10.984,11.07102175551205,10.854337942413382,10.881747903432142,11.125547,10.148235278676633
25,CaCl2,1000,1.0,9.0,6.53,10.459,9.80582638108481,10.477093692330596,10.552725222676797,10.83199,10.113125473084157
25,CaCl2,1000,1.0,9.0,7.74,10.093,9.80582638108481,10.065187565311295,10.552725222676797,10.358732,10.072035107552603
25,CaCl2,1000,1.0,9.0,9.18,9.8816,9.80582638108481,9.841384569749385,10.410955521873912,10.358732,10.02335169223337
25,CaCl2,1000,1.0,9.0,10.9,9.6617,9.80582638108481,9.530748199740929,10.174759015183202,9.958168,9.965510354186753
25,CaCl2,1000,1.0,9.0,12.9,9.464,9.80582638108481,9.400356277220398,9.997402752195034,9.835355,9.89867256318752
25,CaCl2,1000,1.0,9.0,15.3,9.3205,9.80582638108481,9.19107967832202,9.83232783048365,9.54714,9.819058672209591
25,CaCl2,1000,1.0,9.0,18.2,8.9785,8.446417548723346,8.836136503025795,9.703813805288116,9.2232895,9.723712399075279
25,CaCl2,1000,1.0,9.0,21.5,8.7405,8.446417548723346,8.606868943017558,9.452148430480038,9.158438,9.616340616420453
25,CaCl2,1000,1.0,9.0,25.6,8.4375,8.446417548723346,8.388084000903527,9.187105766858497,9.158438,9.484589437859817
25,CaCl2,1000,1.0,9.0,30.3,8.1838,8.446417548723346,8.110016549204941,8.696879163662658,9.080233,9.335776770173949
25,CaCl2,1000,1.0,9.0,35.9,7.9333,8.446417548723346,7.8906122272756125,8.696879163662658,8.68557,9.161513318925792
25,CaCl2,1000,1.0,9.0,42.6,7.6723,6.890263213726468,7.572841177690534,8.456798648539545,8.274006,8.957288318368803
25,CaCl2,1000,1.0,9.0,50.5,7.449,6.890263213726468,7.294518716536534,8.282154628274723,8.274006,8.722326473130526
25,CaCl2,1000,1.0,9.0,59.9,7.1837,6.890263213726468,7.166778381110089,8.282154628274723,7.876704,8.450768075412055
25,CaCl2,1000,1.0,9.0,71.1,6.9914,6.350313067172083,6.986169086730449,8.083802231320783,7.876704,8.138225141863034
25,CaCl2,1000,1.0,9.0,84.3,6.8016,6.350313067172083,6.767797122762627,7.789311222659146,7.741467,7.784677606294804
25,CaCl2,1000,1.0,9.0,100.0,6.6245,6.350313067172083,6.681923489151567,7.789311222659146,7.660998,7.384112927160012
25,CaCl2,1000,1.0,8.0,1.0,8.3442,9.827862068603094,9.467455006690594,10.162471892406172,9.843706,9.526449341130697
25,CaCl2,1000,1.0,8.0,1.19,10.743,9.827862068603094,10.258128059946168,10.134284765738988,9.77311,9.52036100152795
25,CaCl2,1000,1.0,8.0,1.41,11.142,9.827862068603094,10.451140187977423,9.926425068201578,9.81694,9.513316206098635
25,CaCl2,1000,1.0,8.0,1.67,8.7643,9.827862068603094,9.398728208073978,9.601697468841115,9.524876,9.50499725929658
25,CaCl2,1000,1.0,8.0,1.98,10.369,9.827862068603094,9.857523704231303,9.704965579681296,9.524876,9.49508802196203
25,CaCl2,1000,1.0,8.0,2.35,9.9272,9.827862068603094,9.84348944270845,9.670730385085005,9.39925,9.483274390208766
25,CaCl2,1000,1.0,8.0,2.78,9.6063,9.479003453887758,9.778822047437835,9.606805055185813,9.344777,9.46956349999685
25,CaCl2,1000,1.0,8.0,3.3,9.7752,9.479003453887758,9.836900214485896,9.260683073930785,9.344777,9.453009366823633
25,CaCl2,1000,1.0,8.0,3.91,9.5947,9.479003453887758,9.706798968327785,9.187902073704786,9.21323,9.433626976897463
25,CaCl2,1000,1.0,8.0,4.64,9.0024,9.479003453887758,9.397942919002354,9.144580382879834,9.112615,9.410483888299959
25,CaCl2,1000,1.0,8.0,5.5,9.435,9.479003453887758,9.363093272789236,8.851605811745516,9.112615,9.38329225947174
25,CaCl2,1000,1.0,8.0,6.53,9.1766,8.94045630293515,9.227987688232675,8.583966908600964,8.9613905,9.350828923926137
25,CaCl2,1000,1.0,8.0,7.74,8.8073,8.94045630293515,9.07401277794281,8.583966908600964,8.5698595,9.312835824806607
25,CaCl2,1000,1.0,8.0,9.18,8.5598,8.94045630293515,8.796830342224872,8.468646326035323,8.5698595,9.267822016830605
25,CaCl2,1000,1.0,8.0,10.9,8.4019,8.245636768284632,8.587532349579146,8.276515577382522,8.238473,9.214340582407152
25,CaCl2,1000,1.0,8.0,12.9,8.2902,8.245636768284632,8.470857573940101,8.132247602959003,8.136878,9.152540820211938
25,CaCl2,1000,1.0,8.0,15.3,8.1109,8.245636768284632,8.204488490377855,7.997969714024164,7.898431,9.078927981482304
25,CaCl2,1000,1.0,8.0,18.2,7.7967,7.649089608107819,7.963088874441702,7.893431775596752,7.630508,8.990768619573288
25,CaCl2,1000,1.0,8.0,21.5,7.6632,7.649089608107819,7.801601504514924,7.688718092277214,7.630508,8.891490194368895
25,CaCl2,1000,1.0,8.0,25.6,7.4064,7.649089608107819,7.590319560726596,7.473122840255893,7.630508,8.769670017755338
25,CaCl2,1000,1.0,8.0,30.3,7.1976,7.134942792325166,7.400952683440494,7.074354858454729,7.5653505,8.632074395022572
25,CaCl2,1000,1.0,8.0,35.9,7.0021,7.134942792325166,7.123291498215463,7.074354858454729,7.2365246,8.470946391157561
25,CaCl2,1000,1.0,8.0,42.6,6.7827,6.890263213726468,6.8846541917070265,6.879064717403002,6.893624,8.282115248176128
25,CaCl2,1000,1.0,8.0,50.5,6.6386,6.890263213726468,6.758801265413068,6.737002978932189,6.893624,8.064864110106038
25,CaCl2,1000,1.0,8.0,59.9,6.4535,6.890263213726468,6.555932273001842,6.737002978932189,6.5626087,7.81377495604786
25,CaCl2,1000,1.0,8.0,71.1,6.3021,6.350313067172083,6.370135204783776,6.575655992654609,6.5626087,7.524790555451114
25,CaCl2,1000,1.0,8.0,84.3,6.1109,6.350313067172083,6.180470103792414,6.33610639575998,6.4499335,7.197892354655232
25,CaCl2,1000,1.0,8.0,100.0,6.0012,6.350313067172083,6.160201781131437,6.33610639575998,6.382889,6.827521019154089
25,CaCl2,1000,1.0,7.0,1.0,8.0133,7.389607208554289,7.581004343006501,8.119693282453856,7.7334027,8.808374649206801
25,CaCl2,1000,1.0,7.0,1.19,6.6723,7.389607208554289,7.428847373985119,8.097172105965068,7.6779413,8.802745230071482
25,CaCl2,1000,1.0,7.0,1.41,9.0334,8.182019677202831,8.30168146583258,7.9310946980611305,7.712375,8.796231449832236
25,CaCl2,1000,1.0,7.0,1.67,8.6243,8.182019677202831,8.315431563798768,7.671641236829442,7.4829235,8.788539559864065
25,CaCl2,1000,1.0,7.0,1.98,7.3007,8.182019677202831,7.926953680335807,7.7541512201049905,7.4829235,8.77937725061273
25,CaCl2,1000,1.0,7.0,2.35,8.7753,8.182019677202831,8.206252392739314,7.7267977098045355,7.3842297,8.768454094384815
25,CaCl2,1000,1.0,7.0,2.78,7.28,7.686484288614355,7.835751361249299,7.675722137123348,7.341435,8.755776689253473
25,CaCl2,1000,1.0,7.0,3.3,8.395,7.686484288614355,7.950962401196314,7.399174821090311,7.341435,8.740470356142247
25,CaCl2,1000,1.0,7.0,3.91,7.3351,7.593312656654692,7.734224436050472,7.341023673920407,7.2380886,8.722548951644814
25,CaCl2,1000,1.0,7.0,4.64,7.9318,7.593312656654692,7.738257347540651,7.306410162001249,7.1590433,8.701150318470285
25,CaCl2,1000,1.0,7.0,5.5,7.7556,7.593312656654692,7.670819043828014,7.07232698987984,7.1590433,8.676008311677993
25,CaCl2,1000,1.0,7.0,6.53,7.2783,7.206204387524255,7.395681656031432,6.858486712928126,7.069506,8.6459919633399
25,CaCl2,1000,1.0,7.0,7.74,7.1387,7.206204387524255,7.281292035073416,6.858486712928126,6.760633,8.610862668138129
25,CaCl2,1000,1.0,7.0,9.18,7.0856,7.206204387524255,7.086504753006054,6.766346949148155,6.760633,8.569241863697572
25,CaCl2,1000,1.0,7.0,10.9,6.9598,6.863981676416539,6.966667280736985,6.612836782949841,6.499207,8.51979169666159
25,CaCl2,1000,1.0,7.0,12.9,6.8167,6.863981676416539,6.903757009886259,6.525912235376964,6.41906,8.462650212027114
25,CaCl2,1000,1.0,7.0,15.3,6.7766,6.863981676416539,6.80503122427304,6.418157803745835,6.2309527,8.394586084532861
25,CaCl2,1000,1.0,7.0,18.2,6.6018,6.661807688065305,6.604032570688413,6.353615048559463,6.019593,8.313071906403882
25,CaCl2,1000,1.0,7.0,21.5,6.4216,6.661807688065305,6.482085093347497,6.188836030261466,6.019593,8.221276786053222
25,CaCl2,1000,1.0,7.0,25.6,6.2555,6.175752259881291,6.29445707704769,6.035437609606406,6.019593,8.108639042753431
25,CaCl2,1000,1.0,7.0,30.3,6.1098,6.175752259881291,6.1830796384835,5.748253020556543,5.968191,7.981414958341593
25,CaCl2,1000,1.0,7.0,35.9,5.9654,6.175752259881291,6.025356020115997,5.748253020556543,5.708785,7.832432291904256
25,CaCl2,1000,1.0,7.0,42.6,5.817,5.7133720564606225,5.853470754095824,5.589570403463355,5.5021186,7.657834664471643
25,CaCl2,1000,1.0,7.0,50.5,5.6801,5.7133720564606225,5.734920583812027,5.4741384194013145,5.5021186,7.456959254488013
25,CaCl2,1000,1.0,7.0,59.9,5.5156,5.7133720564606225,5.6107709196991395,5.4741384194013145,5.2379203,7.224796434942244
25,CaCl2,1000,1.0,7.0,71.1,5.4111,5.341885103009103,5.441447638309183,5.374884394999631,5.2379203,6.957594796946605
25,CaCl2,1000,1.0,7.0,84.3,5.3436,5.341885103009103,5.364184426217659,5.268354413075389,5.1479893,6.655337185358865
