T,Salt,Cs,fs,Cp,Gamma,Eta,Formula_Group,Curve_Group
25,MgCl2,1000,0.5,15.0,5.99,14.913,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,7.74,14.53,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,10.0,14.065,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,12.9,13.526,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,16.7,12.95,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,21.5,12.386,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,27.8,11.771,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,35.9,11.175,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,46.4,10.585,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,59.9,10.021,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,77.4,9.5216,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,100.0,9.0767,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,10.0,1.0,8.6641,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,1.29,8.9526,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,1.67,9.3061,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,2.15,8.8351,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,2.78,9.0329,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,3.59,8.8004,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,4.64,8.8695,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,5.99,8.6356,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,7.74,8.4602,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,10.0,8.2812,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,12.9,8.0692,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,16.7,7.8446,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,21.5,7.5906,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,27.8,7.3265,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,35.9,7.0522,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,46.4,6.8015,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,59.9,6.5219,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,77.4,6.3217,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,10.0,100.0,6.1082,MgCl2|1000|0.5|10,MgCl2|1000|0.5|10|25
25,MgCl2,1000,0.5,8.0,1.0,6.7553,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,1.29,7.0615,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,1.67,6.4226,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,2.15,6.7197,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,2.78,6.5535,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,3.59,6.6241,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,4.64,6.4727,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,5.99,6.5195,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,7.74,6.4423,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,10.0,6.3042,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,12.9,6.1689,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,16.7,6.0192,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,21.5,5.8617,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,27.8,5.6926,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,35.9,5.5394,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,46.4,5.374,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,59.9,5.2528,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,77.4,5.0985,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,8.0,100.0,5.0023,MgCl2|1000|0.5|8,MgCl2|1000|0.5|8|25
25,MgCl2,1000,0.5,6.0,1.0,7.5244,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,1.29,6.1136,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,1.67,5.5296,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,2.15,5.6112,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,2.78,5.4748,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,3.59,5.3806,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,4.64,5.2838,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,5.99,5.3247,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,7.74,5.1877,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,10.0,5.0487,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,12.9,4.9637,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,16.7,4.8307,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,21.5,4.7,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,27.8,4.5888,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,35.9,4.4865,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,46.4,4.368,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,59.9,4.3026,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,77.4,4.189,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,6.0,100.0,4.1486,MgCl2|1000|0.5|6,MgCl2|1000|0.5|6|25
25,MgCl2,1000,0.5,5.0,1.0,3.8674,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,1.29,3.8648,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,1.67,4.3749,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,2.15,4.0133,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,2.78,4.0989,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,3.59,4.0623,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,4.64,4.1491,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,5.99,4.0056,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,7.74,3.9797,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,10.0,3.9529,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,12.9,3.8958,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,16.7,3.8631,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,21.5,3.7978,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,27.8,3.738,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,35.9,3.6647,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,46.4,3.6219,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,59.9,3.537,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,77.4,3.5255,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,5.0,100.0,3.4829,MgCl2|1000|0.5|5,MgCl2|1000|0.5|5|25
25,MgCl2,1000,0.5,2.0,1.0,2.4096,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,1.29,2.0119,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,1.67,2.1665,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,2.15,2.2553,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,2.78,2.1598,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,3.59,2.2459,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,4.64,2.2038,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,5.99,2.1719,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,7.74,2.1818,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,10.0,2.1948,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,12.9,2.1799,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,16.7,2.1635,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,21.5,2.1838,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,27.8,2.1684,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,35.9,2.1666,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,46.4,2.1627,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,59.9,2.1548,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,77.4,2.176,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,2.0,100.0,2.2023,MgCl2|1000|0.5|2,MgCl2|1000|0.5|2|25
25,MgCl2,1000,0.5,1.0,1.0,1.9271,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,1.29,1.6367,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,1.67,1.6265,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,2.15,1.8348,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,2.78,1.6546,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,3.59,1.7787,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,4.64,1.6904,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,5.99,1.7066,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,7.74,1.7365,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,10.0,1.7329,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,12.9,1.7356,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,16.7,1.7182,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,21.5,1.7346,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,27.8,1.736,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,35.9,1.7538,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,46.4,1.7531,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,59.9,1.7923,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,77.4,1.7841,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,1.0,100.0,1.8421,MgCl2|1000|0.5|1,MgCl2|1000|0.5|1|25
25,MgCl2,1000,0.5,0.8,1.0,1.5329,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,1.29,1.8048,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,1.67,1.5236,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,2.15,1.5937,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,2.78,1.7161,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,3.59,1.607,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,4.64,1.6126,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,5.99,1.6709,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,7.74,1.636,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,10.0,1.6302,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,12.9,1.6398,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,16.7,1.6546,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,21.5,1.6485,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,27.8,1.6636,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,35.9,1.6784,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,46.4,1.701,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,59.9,1.7362,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,77.4,1.763,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.8,100.0,1.7721,MgCl2|1000|0.5|0.8,MgCl2|1000|0.5|0.8|25
25,MgCl2,1000,0.5,0.6,1.0,1.9041,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,1.29,1.4211,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,1.67,1.4207,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,2.15,1.7092,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,2.78,1.5066,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,3.59,1.6423,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,4.64,1.5176,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,5.99,1.5369,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,7.74,1.5843,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,10.0,1.5844,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,12.9,1.5851,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,16.7,1.563,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,21.5,1.5901,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,27.8,1.5922,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,35.9,1.6147,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,46.4,1.6124,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,59.9,1.6482,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,77.4,1.6574,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.6,100.0,1.7178,MgCl2|1000|0.5|0.6,MgCl2|1000|0.5|0.6|25
25,MgCl2,1000,0.5,0.5,1.0,1.5118,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,1.29,1.4234,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,1.67,1.5036,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,2.15,1.4948,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,2.78,1.4635,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,3.59,1.5211,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,4.64,1.5121,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,5.99,1.4973,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,7.74,1.5042,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,10.0,1.5213,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,12.9,1.5256,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,16.7,1.5246,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,21.5,1.5526,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,27.8,1.5548,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,35.9,1.5709,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,46.4,1.5852,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,59.9,1.5922,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,77.4,1.6314,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,1000,0.5,0.5,100.0,1.6694,MgCl2|1000|0.5|0.5,MgCl2|1000|0.5|0.5|25
25,MgCl2,100,0.5,100.0,0.001,11986.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.00129,12254.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.00167,12382.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.00215,12340.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.00278,12193.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.00359,12110.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.00464,11983.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.006,11810.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.00774,11695.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.01,11506.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.0129,11311.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.0167,11084.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.0215,10805.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.0278,10455.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.0359,10018.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.0464,9501.8,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.0599,8968.3,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.0774,8454.1,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.1,7849.9,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.129,7250.7,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.167,6653.7,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.215,6059.4,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.278,5459.1,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.359,4893.5,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.464,4357.2,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.599,3850.7,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,0.774,3376.0,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,1.0,2944.5,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,1.29,2551.7,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,1.67,2196.6,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,2.15,1883.5,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,2.78,1606.3,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,3.59,1364.8,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,4.64,1156.1,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,5.99,976.69,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,7.74,824.02,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,10.0,694.56,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,12.9,585.3,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,16.7,493.05,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,21.5,415.24,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,27.8,349.55,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,35.9,294.21,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,46.4,247.82,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,59.9,209.17,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,77.4,177.07,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,100.0,150.5,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,129.0,128.5,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
25,MgCl2,100,0.5,100.0,167.0,110.46,MgCl2|100|0.5|100,MgCl2|100|0.5|100|25
